grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
261,0.47014790601,河网密,dem,暴雨天,0.08659338,0.03458971,0.02663851
262,0.673677142001,河网密,dem,土壤渗,0.15223819,0.02821694,0.014061901
263,0.487592634337,河网密,dem,坡度,0.09057586,0.040484864,0.031533647
264,0.475785045362,河网密,dem,暴雨天,0.07459251,0.031227814,0.016130362
265,0.579257288891,河网密,行洪能,暴雨天,0.09110288,0.024280619,0.018308716
266,0.603128599234,河网密,村庄分,委占比,0.09263986,0.028570749,0.019602621
267,0.215342865195,河网密,dem,年均降,0.102391176,0.08633584,0.06650895
268,0.651240701518,河网密,dem,暴雨天,0.08915191,0.03283197,0.023336438
269,0.590910469944,河网密,年均降,dem,0.061011888,0.050233893,0.04953724
270,0.27313236338,土壤渗,dem,河网密,0.0902181,0.07795576,0.019023754
271,0.654157995685,河网密,dem,委占比,0.11333574,0.025458395,0.015726859
272,0.402912527323,河网密,dem,年均降,0.0956987,0.070185535,0.042834807
273,0.572864464492,河网密,dem,年均降,0.08327311,0.037954573,0.033346176
274,0.562648252268,河网密,dem,村庄分,0.09994593,0.039022785,0.020041473
275,0.361854130572,河网密,dem,暴雨天,0.08939801,0.057872877,0.022547925
276,0.262851140151,河网密,dem,年均降,0.09457188,0.079779506,0.051170915
277,0.552854854706,河网密,dem,年均降,0.09083469,0.043310847,0.03405425
278,0.594052299488,河网密,dem,暴雨天,0.093345866,0.046320554,0.037840746
279,0.594791804463,河网密,dem,委占比,0.08476181,0.022857368,0.015275928
280,0.490317873718,河网密,暴雨天,dem,0.07527803,0.039827876,0.024333708
281,0.4682537017,河网密,dem,暴雨天,0.09494705,0.026209977,0.010663313
282,0.5561069457,河网密,dem,年均降,0.079472445,0.044435766,0.04262349
283,0.523819861333,河网密,dem,委占比,0.044023395,0.028715525,0.013323423
284,0.762179888559,河网密,dem,土壤渗,0.17314176,0.04643886,0.017889729
285,0.640243874108,村庄分,dem,暴雨天,0.04203746,0.028205657,0.026597572
286,0.0,坡度,河网密,行洪能,0.14579245,0.14032151,0.052852433
287,0.600262216793,dem,委占比,河网密,0.03275044,0.016311336,0.010811734
288,0.388796215461,dem,暴雨天,委占比,0.050569147,0.025637109,0.015918886
289,0.428014244176,河网密,dem,人口密,0.10311927,0.02073628,0.010957459
290,0.55194120614,河网密,dem,年均降,0.08965647,0.04082173,0.031051
291,0.737080687826,河网密,dem,年均降,0.15636921,0.04165927,0.013280219
292,0.524810635354,河网密,dem,土壤渗,0.064923495,0.043152466,0.033462733
293,0.491571697814,河网密,dem,暴雨天,0.08941334,0.03401394,0.014811796
294,0.57575964041,河网密,dem,年均降,0.080631346,0.042131297,0.03456316
295,0.461229031059,河网密,dem,暴雨天,0.0943658,0.038057633,0.028028473
296,0.71345436573,河网密,暴雨天,委占比,0.107192256,0.05113964,0.016995408
